gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,age
GSE129114,GSM3694577,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694578,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694579,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694580,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694581,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694582,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694583,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694584,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694585,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694586,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694587,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694588,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694589,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694590,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694591,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694592,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694593,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694594,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694595,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694596,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694597,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694598,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694599,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694600,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694601,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694602,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694603,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694604,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694605,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694606,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694607,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694608,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694609,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694610,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694611,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694612,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694613,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694614,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694615,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694616,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694617,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694618,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694619,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694620,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694621,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694622,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694623,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694624,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694625,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694626,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694627,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694628,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694629,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694630,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694631,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694632,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694633,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694634,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694635,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694636,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694637,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694638,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694639,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694640,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694641,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694642,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694643,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694644,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694645,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694646,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694647,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694648,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694649,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694650,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694651,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3694652,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694653,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694654,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694655,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694656,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694657,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694658,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694659,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694660,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694661,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694662,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694663,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694664,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694665,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694666,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694667,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694668,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694669,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694670,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694671,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694672,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694673,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694674,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694675,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694676,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694677,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694678,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694679,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694680,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694681,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694682,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694683,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694684,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694685,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694686,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694687,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694688,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694689,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694690,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694691,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694692,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694693,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694694,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694695,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694696,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694697,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694698,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694699,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694700,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694701,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694702,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694703,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694704,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694705,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694706,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694707,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694708,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694709,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694710,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694711,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694712,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694713,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694714,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694715,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694716,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694717,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694718,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694719,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694720,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694721,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694722,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694723,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694724,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694725,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694726,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694727,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694728,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694729,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694730,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694731,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694732,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694733,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694734,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694735,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694736,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694737,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694738,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694739,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694740,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694741,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694742,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694743,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694744,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694745,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694746,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694747,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694748,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694749,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694750,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694751,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694752,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694753,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694754,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694755,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694756,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694757,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694758,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694759,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694760,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694761,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694762,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694763,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694764,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694765,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694766,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694767,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694768,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694769,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694770,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694771,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694772,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694773,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694774,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694775,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694776,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694777,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694778,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694779,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694780,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694781,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694782,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694783,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694784,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694785,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694786,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694787,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694788,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694789,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694790,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694791,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694792,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694793,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694794,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694795,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694796,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694797,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694798,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694799,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694800,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694801,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694802,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694803,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694804,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694805,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694806,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694807,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694808,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694809,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694810,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694811,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694812,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694813,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694814,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694815,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694816,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694817,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694818,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694819,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694820,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694821,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694822,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694823,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694824,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694825,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694826,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694827,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694828,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694829,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694830,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694831,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694832,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694833,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694834,neural crest and neural tube,Mus musculus,NONE,E8.5
GSE129114,GSM3694835,neural crest and neural tube,Mus musculus,NONE,E8.5
